"Date","Capital","Return(%)"
"Jan 1990",92063.32466214387,-7.936675337856114
"Feb 1990",92306.4627510603,0.2640987492127822
"Mar 1990",96387.26550742809,4.420928540370173
"Apr 1990",94403.20009869296,-2.0584310575573195
"May 1990",107402.56151103746,13.770043175183089
"Jun 1990",108647.24272928575,1.1588934199864287
"Jul 1990",109872.30600496582,1.1275603916912402
"Aug 1990",99587.37050426158,-9.36080790025413
"Sep 1990",94005.22582399855,-5.605273692836543
"Oct 1990",94286.36429729499,0.2990668559456511
"Nov 1990",100386.28654618593,6.469569904782024
"Dec 1990",102534.57165866696,2.1400185088952695
"Jan 1991",108548.1535066574,5.8649309698287855
"Feb 1991",118914.72034163115,9.550200993827108
"Mar 1991",119618.02416521417,0.5914354602714278
"Apr 1991",117139.59886125027,-2.071949709301968
"May 1991",120513.45507822924,2.8802012724793657
"Jun 1991",113769.74408561422,-5.595815826736905
"Jul 1991",120399.18271418288,5.827066485778376
"Aug 1991",125129.61570740724,3.928957727606841
"Sep 1991",121603.53524576276,-2.817942372563176
"Oct 1991",124601.14652965189,2.465069192134006
"Nov 1991",117484.8556693293,-5.711256323495462
"Dec 1991",133593.7027433678,13.711424321257315
"Jan 1992",129278.64739253552,-3.229984095224492
"Feb 1992",127814.36388935364,-1.132656887054062
"Mar 1992",124918.5181975686,-2.2656653005697525
"Apr 1992",125100.64634839114,0.1457975594415073
"May 1992",126538.37291730886,1.149255907850244
"Jun 1992",125634.68375713986,-0.714162146497288
"Jul 1992",131530.65200351842,4.692946302770862
"Aug 1992",129527.15112438041,-1.5232197579955864
"Sep 1992",132842.19431394135,2.559342316096802
"Oct 1992",134094.319440133,0.9425658260601599
"Nov 1992",136363.21673464135,1.6920159660613443
"Dec 1992",137989.4008278387,1.1925386714526143
"Jan 1993",139925.5470630378,1.4031122851346556
"Feb 1993",141009.09775077802,0.774376595613413
"Mar 1993",143047.05341242932,1.4452653723472597
"Apr 1993",135701.15562189324,-5.135301717370289
"May 1993",142771.57349188015,5.210285673386128
"Jun 1993",141389.84767497203,-0.9677877627276454
"Jul 1993",138797.56566823093,-1.8334286721209625
"Aug 1993",146732.88516147295,5.71718924250435
"Sep 1993",145382.28499918876,-0.920448174107602
"Oct 1993",146553.23433544365,0.8054277976587088
"Nov 1993",145972.61459104708,-0.3961835076717546
"Dec 1993",147515.94692019274,1.0572752522583828
"Jan 1994",153611.977067166,4.132455015369474
"Feb 1994",148743.59159116272,-3.1692746678695594
"Mar 1994",141279.90974807768,-5.017817415354431
"Apr 1994",144119.81082507072,2.0101237904645908
"May 1994",148246.7961470133,2.8635794748244736
"Jun 1994",144875.41483777325,-2.274168074362093
"Jul 1994",147481.0731494329,1.7985510616672862
"Aug 1994",150154.92794195004,1.8130155520416524
"Sep 1994",144445.03904288798,-3.802665005619732
"Oct 1994",148316.4969168362,2.6802290335486756
"Nov 1994",146744.0535806711,-1.0601944954557352
"Dec 1994",150112.09471899527,2.2951806605728153
"Jan 1995",159187.70208667938,6.045886831886094
"Feb 1995",164338.06934484467,3.235405242146694
"Mar 1995",167341.8886496773,1.8278292527152962
"Apr 1995",175827.6321192485,5.070902174013181
"May 1995",185612.71047388698,5.565153916195675
"Jun 1995",189656.1048732623,2.1784038329337063
"Jul 1995",194901.82737953658,2.765912813499849
"Aug 1995",191032.85684171203,-1.9850868459485693
"Sep 1995",199972.10799178132,4.679431223434127
"Oct 1995",209124.46745873347,4.576818016704753
"Nov 1995",214320.0750657443,2.484457065281509
"Dec 1995",221735.5549184148,3.4600024521248107
"Jan 1996",233530.98910574836,5.3195953132881835
"Feb 1996",233489.37758535147,-0.01781841483061708
"Mar 1996",232509.46765058383,-0.4196807344734266
"Apr 1996",229616.80034373724,-1.2441073200484598
"May 1996",234739.98666419226,2.2311896659066743
"Jun 1996",241383.94448355853,2.830347702486158
"Jul 1996",226274.44042334092,-6.259531508006644
"Aug 1996",224737.62919486323,-0.6791802139041514
"Sep 1996",241997.5466507873,7.680030050044939
"Oct 1996",255074.8001752123,5.403878553899566
"Nov 1996",270904.5387927944,6.205920226815254
"Dec 1996",258555.2348566701,-4.558544493626904
"Jan 1997",287599.8547313567,11.233429441406395
"Feb 1997",283298.8552986327,-1.4954803912336945
"Mar 1997",268557.6925090016,-5.2033965241730655
"Apr 1997",289792.6812526127,7.907049150304757
"May 1997",310567.0106454543,7.168686698037274
"Jun 1997",330686.6877605688,6.478369055779498
"Jul 1997",348388.12537977955,5.352933236921631
"Aug 1997",328484.99617843895,-5.71291836644664
"Sep 1997",354511.78292413196,7.923280225424589
"Oct 1997",369575.28823753586,4.2490845266566435
"Nov 1997",376463.25484889804,1.8637519419142379
"Dec 1997",387554.1255212776,2.9460699097528353
"Jan 1998",394935.02672372723,1.9044826816182248
"Feb 1998",417590.44199213816,5.736491760772422
"Mar 1998",433885.7884542183,3.902231666113387
"Apr 1998",441915.4112278131,1.8506305085957075
"May 1998",435197.5250633885,-1.5201746745513445
"Jun 1998",462426.1773997495,6.256619297730381
"Jul 1998",473372.81978333835,2.3672194435752747
"Aug 1998",402824.3315577373,-14.90336691867753
"Sep 1998",420210.94573039794,4.316177750590655
"Oct 1998",464486.63117875176,10.53653787418487
"Nov 1998",509514.0926181668,9.694027430918005
"Dec 1998",534335.9982460155,4.87168186071163
"Jan 1999",565073.9021076406,5.752542213611633
"Feb 1999",567026.3205176389,0.34551558702604623
"Mar 1999",576420.1933940933,1.6566907983881052
"Apr 1999",592202.4262845495,2.7379736295369606
"May 1999",564462.073184117,-4.6842687346747685
"Jun 1999",605887.9762061432,7.3390055754045
"Jul 1999",581654.3499859112,-3.9996875943923538
"Aug 1999",583172.9666787615,0.26108576216907764
"Sep 1999",571251.4118169523,-2.0442571146093824
"Oct 1999",637249.2796887455,11.553208711008157
"Nov 1999",634004.1869786062,-0.5092344257688897
"Dec 1999",631296.5495508232,-0.42706932909803985
"Jan 2000",623684.3397007926,-1.2058057113486176
"Feb 2000",538806.1879122534,-13.60915232042843
"Mar 2000",560504.2796180762,4.0270680241995205
"Apr 2000",571123.9396112972,1.8946617143507316
"May 2000",578076.8500996712,1.2174083427681337
"Jun 2000",596281.7129062588,3.1492115284410316
"Jul 2000",578495.4439929407,-2.982863389626411
"Aug 2000",565182.9849477403,-2.301221069834869
"Sep 2000",610581.5939754671,8.032550560934638
"Oct 2000",652548.2049597332,6.873219140299236
"Nov 2000",674442.6174526298,3.3552176416220103
"Dec 2000",672989.4717396419,-0.21545876185531387
