"Date","Capital","Return(%)"
"Jan 1990",91709.09895702804,-8.290901042971955
"Feb 1990",91825.79107106192,0.12724158819676923
"Mar 1990",95572.66914619309,4.0804201427805165
"Apr 1990",95654.67945790756,0.08580937672570954
"May 1990",107951.04775327275,12.854957399942112
"Jun 1990",109866.09481882674,1.7739958114449283
"Jul 1990",111403.53492192432,1.3993763095274003
"Aug 1990",101321.84612717862,-9.0497027781132
"Sep 1990",96760.72025895637,-4.501621360606833
"Oct 1990",98339.10737009165,1.6312271207894247
"Nov 1990",105200.49179076105,6.977269373462103
"Dec 1990",107317.80753351832,2.0126481413875075
"Jan 1991",112917.79743671278,5.218136702471687
"Feb 1991",121751.00272906097,7.822686496607378
"Mar 1991",124767.97829039246,2.4779882659737185
"Apr 1991",122867.45733120388,-1.5232441730883783
"May 1991",126824.41874266881,3.2205121660477287
"Jun 1991",120767.92526864324,-4.7754947620256
"Jul 1991",128203.3279817222,6.156769437364451
"Aug 1991",132299.980953275,3.1954341872754366
"Sep 1991",128872.89649311303,-2.5903892317054256
"Oct 1991",131622.25524668695,2.133387879367521
"Nov 1991",127421.91462731082,-3.1912085167541293
"Dec 1991",144598.9942049105,13.480475181871165
"Jan 1992",140428.3567795434,-2.884278309333832
"Feb 1992",139172.1332226653,-0.8945654465288944
"Mar 1992",136094.35489387705,-2.211490373481606
"Apr 1992",137622.1657350285,1.1226114722706848
"May 1992",139186.4105355644,1.1366227178459365
"Jun 1992",136517.5327504469,-1.917484454731
"Jul 1992",142670.3351312513,4.506968633876274
"Aug 1992",139945.70605194714,-1.9097376317211423
"Sep 1992",140824.64515357127,0.6280572133437801
"Oct 1992",141787.7782164911,0.6839236568780382
"Nov 1992",144328.47262000217,1.7918994397611465
"Dec 1992",144403.30154708732,0.051846268256561245
"Jan 1993",143518.88636784194,-0.612461882637072
"Feb 1993",143711.08607459045,0.13391945242378078
"Mar 1993",144861.2287933402,0.8003159325876918
"Apr 1993",138597.02262601495,-4.324280706096884
"May 1993",143731.6039545955,3.7046837163562385
"Jun 1993",142102.3816749914,-1.133517079597035
"Jul 1993",137812.89711632428,-3.018587379117821
"Aug 1993",143491.19466297468,4.120294736897878
"Sep 1993",141107.63134812895,-1.661121660074072
"Oct 1993",144830.56614230113,2.638365309234958
"Nov 1993",146896.7032767654,1.4265891444725787
"Dec 1993",148463.84424933168,1.0668319557952666
"Jan 1994",151713.33379649807,2.1887413488425933
"Feb 1994",147212.2699272856,-2.966821542034004
"Mar 1994",139604.22088648757,-5.168080788752172
"Apr 1994",142358.1645468869,1.9726793666493547
"May 1994",145080.16062360263,1.9120758443181618
"Jun 1994",140279.45301904308,-3.309003508077546
"Jul 1994",144497.68209558396,3.00701848043865
"Aug 1994",150016.38429403404,3.8192323353668067
"Sep 1994",147285.9690674814,-1.8200780130795402
"Oct 1994",152286.30267449806,3.394982997141893
"Nov 1994",150416.4947740403,-1.22782408372889
"Dec 1994",153247.508611052,1.8821166131178124
"Jan 1995",160034.738599683,4.428933331540974
"Feb 1995",165721.1386715257,3.5532285812437614
"Mar 1995",170600.38066092622,2.944248409414829
"Apr 1995",178979.00401454043,4.911257126833157
"May 1995",187179.02876498154,4.581556811979426
"Jun 1995",191088.13579357535,2.088432157376996
"Jul 1995",197228.837116256,3.213544000091262
"Aug 1995",192612.83144368077,-2.3404314196987075
"Sep 1995",200917.76821861725,4.311725606590655
"Oct 1995",208293.90296716825,3.6712207257473928
"Nov 1995",214120.6317374168,2.79735925403779
"Dec 1995",218461.52303714436,2.0273110837123465
"Jan 1996",227866.88656587622,4.305272341771915
"Feb 1996",230624.73985690606,1.2102913822156225
"Mar 1996",230210.45627474366,-0.17963536020438875
"Apr 1996",231935.67012124366,0.7494072486616599
"May 1996",241481.78972140956,4.115847982837528
"Jun 1996",245699.5747026031,1.7466265203929021
"Jul 1996",236060.1086992959,-3.9232733776502826
"Aug 1996",240193.60319847448,1.7510347351589184
"Sep 1996",258087.2194894097,7.449663959680697
"Oct 1996",270220.1348487393,4.701091120797418
"Nov 1996",292663.5499196715,8.305604274639
"Dec 1996",284654.96805887885,-2.7364466340242255
"Jan 1997",317144.2967043206,11.4135821577235
"Feb 1997",313247.62761544454,-1.2286738652938722
"Mar 1997",299816.18071843684,-4.2878048268881646
"Apr 1997",330135.4583513235,10.112622194117037
"May 1997",348799.6134896806,5.653483946124638
"Jun 1997",368073.05938717467,5.525650015682793
"Jul 1997",393915.68149224215,7.02105776176456
"Aug 1997",366802.16523534775,-6.883076132989229
"Sep 1997",388595.76145269634,5.941512423560891
"Oct 1997",385502.99014601833,-0.7958839528038664
"Nov 1997",405565.79228254175,5.204318163375121
"Dec 1997",411488.7165800936,1.4604102244958561
"Jan 1998",422684.57295940013,2.720817346428328
"Feb 1998",449747.5522360623,6.402641829859634
"Mar 1998",466759.6427942082,3.782586580752878
"Apr 1998",477538.5345647048,2.309302429398108
"May 1998",467044.744052715,-2.1974751255530167
"Jun 1998",501397.8092915246,7.3554120191388295
"Jul 1998",506925.5774494987,1.1024715416656505
"Aug 1998",438253.2483016809,-13.54682663544613
"Sep 1998",464440.65375993773,5.975404759631164
"Oct 1998",504516.8714422644,8.628921124342725
"Nov 1998",551915.0300909246,9.394761866568091
"Dec 1998",584443.7567577795,5.893792503077155
"Jan 1999",620247.7496932955,6.126165695419483
"Feb 1999",605274.6405215755,-2.4140529617598827
"Mar 1999",627782.7569791655,3.718661736463047
"Apr 1999",637229.1412391509,1.5047218412688634
"May 1999",612851.7653208518,-3.8255274815108042
"Jun 1999",658646.5487463959,7.472407850790597
"Jul 1999",636301.7210141602,-3.3925369797753624
"Aug 1999",653948.1079051594,2.773273481466254
"Sep 1999",637840.3165980225,-2.4631604728907575
"Oct 1999",695966.5831279971,9.112980947958293
"Nov 1999",706652.5112302558,1.5354082166174177
"Dec 1999",735675.4385910535,4.107100293221877
"Jan 2000",713539.8224250062,-3.0088834022297672
"Feb 2000",676785.4244834539,-5.150994630774841
"Mar 2000",738546.5772725217,9.125662367242327
"Apr 2000",719111.9809742804,-2.6314652178084597
"May 2000",707226.351252501,-1.652820428005708
"Jun 2000",737155.5121955583,4.231906926269446
"Jul 2000",726755.3046415914,-1.410856648550407
